qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized
1055,synpic56422.jpg,HEAD,What type of MRI is this?,MODALITY,OPEN,freeform,train,DWI,dwi,Brain,brain
1056,synpic42805.jpg,CHEST,In which lobes do you see a higher density of masses?,POS,OPEN,freeform,train,Upper lobes,upper lobes,Left,left
1057,synpic42805.jpg,CHEST,Which lobes of the lung contain a higher density of masses?,POS,OPEN,para,train,Upper lobes,upper lobes,Right,right
1058,synpic57317.jpg,HEAD,Is there mass shift pathology?,PRES,CLOSED,para,train,No,no,Yes,yes
1059,synpic57317.jpg,HEAD,Is there any mass shift?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1064,synpic23631.jpg,HEAD,In what plane is this image taken?,PLANE,OPEN,freeform,train,axial,axial,3D,3d
1065,synpic57317.jpg,HEAD,What imaging modality is used?,MODALITY,OPEN,freeform,train,MRI - T1 weighted,mri - t1 weighted,MRI,mri
1071,synpic17738.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes
1074,synpic32970.jpg,CHEST,Are there multiple lesions in the chest of the above patient?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1075,synpic32970.jpg,CHEST,Does this patient have multiple lesions in their chest?,PRES,CLOSED,para,train,No,no,Yes,yes
1076,synpic31256.jpg,CHEST,The azygoesophageal recess is deviated in which direction?,POS,OPEN,freeform,train,right,right,Left,left
1077,synpic31256.jpg,CHEST,Which direction is the azygoesophageal recess deviated?,POS,OPEN,para,train,right,right,Left,left
1078,synpic17145.jpg,CHEST,In which side is the hemidiaphragm elevated?,POS,OPEN,para,train,right,right,Left,left
1079,synpic17145.jpg,CHEST,Which diaphragm is elevated?,POS,OPEN,freeform,train,right,right,Right,right
1080,synpic24248.jpg,ABD,Does the image show pericolonic fat stranding?,PRES,CLOSED,para,train,yes,yes,Yes,yes
1081,synpic24248.jpg,ABD,Is there pericolic fat stranding?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes
1082,synpic51426.jpg,HEAD,Is this an image of the brain?,ORGAN,CLOSED,freeform,train,yes,yes,Yes,yes
1086,synpic53287.jpg,HEAD,Is this MRI with contrast or without contrast?,MODALITY,CLOSED,freeform,train,with contrast,with contrast,Yes,yes
1087,synpic53287.jpg,HEAD,Was this MRI taken with or without contrast?,MODALITY,CLOSED,para,train,with contrast,with contrast,Yes,yes
1088,synpic31394.jpg,CHEST,Are the pulmonary nodules diffuse in the chest or lateralized to one side?,POS,CLOSED,freeform,train,Diffuse,diffuse,Yes,yes
1089,synpic31394.jpg,CHEST,Is the location of the pulmonary nodules diffuse or lateralized to one side?,POS,CLOSED,para,train,Diffuse,diffuse,Yes,yes
1090,synpic33481.jpg,CHEST,Are the lesions only in one lobe?,POS,CLOSED,para,train,No,no,No,no
1091,synpic33481.jpg,CHEST,Are the opacities confined to one lung lobe?,POS,CLOSED,freeform,train,No,no,Yes,yes
1092,synpic29771.jpg,ABD,Is the lesion in the image enhancing?,COLOR,CLOSED,para,train,No,no,Yes,yes
1093,synpic29771.jpg,ABD,Is the mass contrast-enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes
1094,synpic20626.jpg,HEAD,Where is the lesion located?,POS,OPEN,freeform,train,Left cerebellum,left cerebellum,Brain,brain
1095,synpic20626.jpg,HEAD,Where is the abnormality in this image?,POS,OPEN,para,train,Left cerebellum,left cerebellum,Brain,brain
1096,synpic46764.jpg,HEAD,Is the cortex atrophied?,SIZE,CLOSED,para,train,No,no,Yes,yes
1097,synpic46764.jpg,HEAD,Is there cortical atrophy?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1100,synpic47974.jpg,ABD,Are these masses encompassing the aorta?,POS,CLOSED,para,train,No,no,Yes,yes
1101,synpic47974.jpg,ABD,Are the liver masses growing around the aorta?,POS,CLOSED,freeform,train,No,no,Yes,yes
1105,synpic33331.jpg,CHEST,Is this a mid-sagittal film?,PLANE,CLOSED,freeform,train,no,no,Yes,yes
1106,synpic33429.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1107,synpic33429.jpg,CHEST,Is there air in the abdominal cavity?,PRES,CLOSED,para,train,No,no,Yes,yes
1108,synpic16221.jpg,CHEST,Is this an axial image?,PLANE,CLOSED,freeform,train,no,no,Yes,yes
1109,synpic38069.jpg,HEAD,Is a skull fracture present?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1110,synpic38069.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,para,train,No,no,Yes,yes
1113,synpic22791.jpg,ABD,What are the hyperdensities on the periphery of the left side,PRES,OPEN,freeform,train,Ribs,ribs,Fat,fat
1114,synpic22791.jpg,ABD,What are the foci of hyperdensities on the left?,PRES,OPEN,para,train,Ribs,ribs,Lymph nodes,lymph nodes
1115,synpic38069.jpg,HEAD,Where is the abnormality in this image?,POS,OPEN,para,train,Choroid plexus,choroid plexus,Brain,brain
1116,synpic38069.jpg,HEAD,Where is the mass located?,POS,OPEN,freeform,train,Lateral ventricles,lateral ventricles,Brain,brain
1117,synpic17675.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1118,synpic17675.jpg,CHEST,Is subdiaphragmatic free air present?,PRES,CLOSED,para,train,No,no,No,no
1119,synpic33302.jpg,CHEST,Are there any consolidations present in the lungs?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1120,synpic33302.jpg,CHEST,Are there any pulmonary consolidations?,PRES,CLOSED,para,train,No,no,No,no
1123,synpic29795.jpg,ABD,Is the vertebrae fractured?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1124,synpic29795.jpg,ABD,Is there a vertebral fracture?,PRES,CLOSED,para,train,No,no,Yes,yes
1125,synpic33331.jpg,CHEST,Why are the chostrochondral junctions not seen on this film?,OTHER,OPEN,freeform,train,Cartilage is not well viewed by x rays,cartilage is not well viewed by x rays,Not visible,not visible
1126,synpic33331.jpg,CHEST,Is the heart shadow abnormally large?,SIZE,CLOSED,para,train,No,no,Yes,yes
1127,synpic33331.jpg,CHEST,Is the cardiac silhouette enlarged?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1128,synpic24350.jpg,CHEST,Is there a pneumothorax?,PRES,CLOSED,freeform,train,No,no,No,no
1129,synpic24350.jpg,CHEST,Is a pneumothorax present?,PRES,CLOSED,para,train,No,no,No,no
1132,synpic16221.jpg,CHEST,Is there pneumothorax?,OTHER,CLOSED,para,train,No,no,No,no
1133,synpic16221.jpg,CHEST,How can you tell there is no pneumothorax present?,OTHER,OPEN,freeform,train,Lung markings present all the way laterally to the ribs,lung markings present all the way laterally to the ribs,No air bubble,no air bubble
1134,synpic37275.jpg,ABD,Is the pelvis of the left kidney dilated?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1135,synpic37275.jpg,ABD,Is the left renal pelvis dilated?,SIZE,CLOSED,para,train,No,no,Yes,yes
1136,synpic16221.jpg,CHEST,Why is the right lung most common location for aspirations?,OTHER,OPEN,freeform,train,The right mainstem bronchus is more in line with the trachea than the left,the right mainstem bronchus is more in line with the trachea than the left,Right side of body,right side of body
1137,synpic29771.jpg,ABD,Is the bowel perforated?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1138,synpic29771.jpg,ABD,Is there bowel perforation present?,PRES,CLOSED,para,train,No,no,Yes,yes
1139,synpic46764.jpg,HEAD,Can the white and gray matter be differentiated?,COLOR,CLOSED,para,train,Yes,yes,Yes,yes
1140,synpic46764.jpg,HEAD,Is there good gray-white matter differentiation?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes
1143,synpic17675.jpg,CHEST,Are there cilia present at the level of alveoli?,PRES,CLOSED,freeform,train,no,no,No,no
1145,synpic33331.jpg,CHEST,Are any of the ribs fractured?,PRES,CLOSED,para,train,No,no,No,no
1146,synpic33331.jpg,CHEST,Are there rib fractures present?,PRES,CLOSED,freeform,train,No,no,No,no
1147,synpic33481.jpg,CHEST,Does a blocked alveoli cause a V/Q mismatch?,OTHER,CLOSED,freeform,train,yes,yes,Yes,yes
1148,synpic50958.jpg,ABD,What radiographic sign is seen in the intestines,PRES,OPEN,para,train,air fluid level,air fluid level,Inflammation,inflammation
1149,synpic50958.jpg,ABD,What is the finding in lumen of the intestine called?,PRES,OPEN,freeform,train,air fluid level,air fluid level,Ulcer,ulcer
1151,synpic28277.jpg,ABD,What are the multiple round hyperdensities located immediately inferior to the musculature?,PRES,OPEN,freeform,train,Intestine,intestine,Lymph nodes,lymph nodes
1152,synpic28277.jpg,ABD,What are the anterior circular hyperdensities?,PRES,OPEN,para,train,Intestine,intestine,Lymph nodes,lymph nodes
1153,synpic20375.jpg,HEAD,Are the ventricles enlarged?,SIZE,CLOSED,para,train,No,no,Yes,yes
1154,synpic20375.jpg,HEAD,Is there ventricular enlargement?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1155,synpic33302.jpg,CHEST,What is the air under the left hemidiaphragm?,PRES,OPEN,freeform,train,Stomach bubble,stomach bubble,Lung,lung
1156,synpic33302.jpg,CHEST,What is hyperdensity under the diaphragm on the left?,PRES,OPEN,para,train,Stomach bubble,stomach bubble,Lung,lung
1159,synpic59935.jpg,HEAD,Where is the infarct?,POS,OPEN,freeform,train,Left cerebellum,left cerebellum,Brain,brain
1160,synpic59935.jpg,HEAD,Which vessel is infarcted in this image?,POS,OPEN,para,train,Right PICA,right pica,Middle,middle
1161,synpic34922.jpg,HEAD,What signs of cerebral edema are present?,PRES,OPEN,freeform,train,Sulcal effacement,sulcal effacement,None,none
1162,synpic34922.jpg,HEAD,Which signs of edema are visualized here?,PRES,OPEN,para,train,Sulcal effacement,sulcal effacement,None,none
1163,synpic29795.jpg,ABD,Is the mass surrounding the aorta?,POS,CLOSED,para,train,No,no,Yes,yes
1164,synpic29795.jpg,ABD,Is the aorta encompassed by the mass?,POS,CLOSED,freeform,train,No,no,Yes,yes
1165,synpic59935.jpg,HEAD,What area of cerebrum is visible?,PRES,OPEN,freeform,train,Temporal lobe,temporal lobe,Frontal,frontal
1166,synpic59935.jpg,HEAD,Which lobe of the cerebrum is visible?,PRES,OPEN,para,train,Temporal lobe,temporal lobe,Frontal,frontal
1167,synpic37275.jpg,ABD,Which vertebral level is this image?,PRES,OPEN,para,train,L2,l2,Lumbar,lumbar
1168,synpic37275.jpg,ABD,What level of the spine is most likely seen here?,PRES,OPEN,freeform,train,L2-3,l2-3,Lumbar,lumbar
1169,synpic33481.jpg,CHEST,What else do you need in order to localize lesions on a CXR?,OTHER,OPEN,freeform,train,Lateral film as well as PA,lateral film as well as pa,Anatomical landmarks,anatomical landmarks
1170,synpic16221.jpg,CHEST,Is the trachea deviated from midline?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1171,synpic16221.jpg,CHEST,Is there tracheal deviation?,PRES,CLOSED,para,train,No,no,No,no
1175,synpic46764.jpg,HEAD,Where is the lesion located?,POS,OPEN,freeform,train,Left occipital lobe,left occipital lobe,Brain,brain
1176,synpic46764.jpg,HEAD,Which lobe is the lesion in?,POS,OPEN,para,train,Left occipital lobe,left occipital lobe,Frontal,frontal
1177,synpic17675.jpg,CHEST,Can x rays be used to identify liver lesions?,OTHER,CLOSED,freeform,train,no,no,Yes,yes
1178,synpic34922.jpg,HEAD,Where is the lesion located?,POS,OPEN,para,train,Right temporal lobe,right temporal lobe,Brain,brain
1179,synpic34922.jpg,HEAD,Where is the cortical lesion?,POS,OPEN,freeform,train,Right temporal lobe,right temporal lobe,Left,left
1180,synpic50958.jpg,ABD,Is the pancreatic mass enhancing?,COLOR,CLOSED,para,train,No,no,Yes,yes
1181,synpic50958.jpg,ABD,Is the mass in the pancreas enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes
1182,synpic16221.jpg,CHEST,What does the black on an x ray indicate?,OTHER,OPEN,freeform,train,Air,air,Lung,lung
1183,synpic50958.jpg,ABD,Can CT be used to assess soft tissues?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
1184,synpic33481.jpg,CHEST,Are the hemidiaphragms flattened?,ATTRIB,CLOSED,freeform,train,No,no,Yes,yes
1185,synpic33481.jpg,CHEST,Is the diaphragm flattened on either side,ATTRIB,CLOSED,para,train,No,no,Yes,yes
1186,synpic29795.jpg,ABD,Is the bowel perforated?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1187,synpic29795.jpg,ABD,Is there sign of perforated bowel?,PRES,CLOSED,para,train,No,no,Yes,yes
1188,synpic28569.jpg,ABD,Where is the abnormality in this image?,POS,OPEN,para,train,Left kidney,left kidney,Stomach,stomach
1189,synpic28569.jpg,ABD,Where is the lesion located?,POS,OPEN,freeform,train,Left kidney,left kidney,Stomach,stomach
1190,synpic20626.jpg,HEAD,Are any fractures present?,PRES,CLOSED,para,train,No,no,No,no
1191,synpic20626.jpg,HEAD,Is there a skull fracture?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1192,synpic59935.jpg,HEAD,Is there a skull fracture present?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1193,synpic59935.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,para,train,No,no,No,no
1197,synpic45610.jpg,CHEST,Is the cardiac silhouette enlarged?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1198,synpic45610.jpg,CHEST,Is the heart size abnormal,SIZE,CLOSED,para,train,No,no,No,no
1199,synpic45544.jpg,HEAD,Is there a subarachnoid bleed in the image?,PRES,CLOSED,para,train,No,no,Yes,yes
1200,synpic45544.jpg,HEAD,Is a subarachnoid bleed present?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1201,synpic28277.jpg,ABD,What material is the peripheral hypodensity?,PRES,OPEN,para,train,Fat,fat,Fat,fat
1202,synpic28277.jpg,ABD,What is the the dark gray surrounding the periphery of the image?,PRES,OPEN,freeform,train,Fat,fat,Bone,bone
1204,synpic28569.jpg,ABD,Does the right kidney show signs of hydronephrosis?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1205,synpic28569.jpg,ABD,Is the right kidney abnormal here?,PRES,CLOSED,para,train,No,no,Yes,yes
1208,synpic33481.jpg,CHEST,Is the aorta abnormally wide?,SIZE,CLOSED,para,train,No,no,No,no
1209,synpic33481.jpg,CHEST,Is the aortic knob widened?,SIZE,CLOSED,freeform,train,No,no,No,no
1210,synpic24350.jpg,CHEST,Is the trachea normal?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
1211,synpic24350.jpg,CHEST,Is the trachea midline?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1218,synpic45544.jpg,HEAD,Are the cortexes atrophied here?,SIZE,CLOSED,para,train,No,no,Yes,yes
1219,synpic45544.jpg,HEAD,Is cortical atrophy present?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
1220,synpic17675.jpg,CHEST,Is there a pneumothorax?,PRES,CLOSED,para,train,No,no,No,no
1221,synpic17675.jpg,CHEST,Is a pneuomothorax present?,PRES,CLOSED,freeform,train,No,no,No,no
1222,synpic57237.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,para,train,No,no,Yes,yes
1223,synpic57237.jpg,HEAD,Is there a skull fracture?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1225,synpic37275.jpg,ABD,If the mass compressed the left renal vein in a male	what else might you expect to see?,OTHER,OPEN,freeform,train,Varicocele,varicocele,Kidney,kidney
1228,synpic26413.jpg,CHEST,Are the clavicles fractured?,PRES,CLOSED,freeform,train,No,no,No,no
1229,synpic26413.jpg,CHEST,Is a clavicular fracture present?,PRES,CLOSED,para,train,No,no,No,no
1230,synpic28569.jpg,ABD,Is the liver lacerated?,PRES,CLOSED,freeform,train,No,no,Yes,yes
1231,synpic28569.jpg,ABD,Is there damage to the liver?,PRES,CLOSED,para,train,No,no,Yes,yes
1232,synpic50958.jpg,ABD,What does the small white lesions in the aorta mean,PRES,OPEN,para,train,Calcification,calcification,Aorta,aorta
1233,synpic50958.jpg,ABD,What do the hyperdensities in the aorta suggest?,PRES,OPEN,freeform,train,Calcification,calcification,Inflammation,inflammation
1234,synpic24350.jpg,CHEST,Is a pleural effusion present?,PRES,CLOSED,para,train,No,no,No,no
1235,synpic24350.jpg,CHEST,Is there a pleural effusion?,PRES,CLOSED,freeform,train,No,no,No,no
1238,synpic40426.jpg,ABD,Is this in the coronal plane?,PLANE,CLOSED,freeform,train,no,no,Yes,yes
1239,synpic27646.jpg,CHEST,Is there lymphadenopathy?,PRES,CLOSED,freeform,train,No,no,No,no
1240,synpic27646.jpg,CHEST,Is lymphadenopathy present?,PRES,CLOSED,para,train,No,no,No,no
1241,synpic53207.jpg,HEAD,Are the ventricles unaltered?,ABN,CLOSED,para,train,No,no,Yes,yes
1242,synpic53207.jpg,HEAD,Are the ventricles normal?,ABN,CLOSED,freeform,train,No,no,No,no
1245,synpic40426.jpg,ABD,What is the shape of the mass?,ATTRIB,OPEN,freeform,train,Elliptical,elliptical,Round,round
1246,synpic40426.jpg,ABD,What is the form of the mass?,ATTRIB,OPEN,para,train,Elliptical,elliptical,Round,round
1248,synpic19232.jpg,CHEST,Describe the borders of the lesion.,ATTRIB,OPEN,freeform,train,Smooth,smooth,No lesion,no lesion
1249,synpic19232.jpg,CHEST,How are the borders of the lesion?,ATTRIB,OPEN,para,train,Smooth,smooth,Blurry,blurry
1250,synpic48091.jpg,HEAD,What is the location of the mass?,POS,OPEN,para,train,Left temporal horn,left temporal horn,Brain,brain
1251,synpic48091.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,Left temporal horn,left temporal horn,Brain,brain
1252,synpic45364.jpg,ABD,Is the mass heterogenous?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes
1253,synpic45364.jpg,ABD,Is the mass varied?,ATTRIB,CLOSED,para,train,Yes,yes,Yes,yes
1254,synpic55583.jpg,HEAD,Is there mass effect seen on this image?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1255,synpic55583.jpg,HEAD,Is there bulging of structures in this image?,SIZE,CLOSED,para,train,Yes,yes,Yes,yes
1257,synpic51212.jpg,HEAD,Can you name the organ captured by this image?,ORGAN,OPEN,freeform,train,Brain,brain,Brain,brain
1258,synpic51212.jpg,HEAD,How would you describe the lesion?,ATTRIB,OPEN,freeform,train,Ring-enhancing,ring-enhancing,Tumor,tumor
1259,synpic51212.jpg,HEAD,What is this type of lesion called?,PRES,OPEN,para,train,Ring-enhancing,ring-enhancing,Tumor,tumor
1260,synpic31217.jpg,CHEST,What is the location of the abnormality?,POS,OPEN,para,train,Right lung,right lung,Lung,lung
1261,synpic31217.jpg,CHEST,Where is the abnormality?,POS,OPEN,freeform,train,Right lung,right lung,Lung,lung
1262,synpic32081.jpg,CHEST,What is the location of the abnormality?,POS,OPEN,para,train,Right side of the trachea,right side of the trachea,Lung,lung
1263,synpic32081.jpg,CHEST,Where is the abnormality?,POS,OPEN,freeform,train,Right side of the trachea,right side of the trachea,Lung,lung
1265,synpic53207.jpg,HEAD,The bottom of the image indicates what area of the brain?,ORGAN,OPEN,freeform,train,Posterior brain,posterior brain,Frontal lobe,frontal lobe
1266,synpic51212.jpg,HEAD,Is there edema present near the lesion?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
1267,synpic51212.jpg,HEAD,Is there fluid accumulation near the lesion?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
1268,synpic24878.jpg,ABD,Are there abnormal findings?,ABN,CLOSED,freeform,train,Yes,yes,Yes,yes
1269,synpic24878.jpg,ABD,Is anything irregular in this image?,ABN,CLOSED,para,train,Yes,yes,Yes,yes
1270,synpic53207.jpg,HEAD,What injury does this brain image suggest?,OTHER,OPEN,freeform,train,hypoxic ischemic injury,hypoxic ischemic injury,Stroke,stroke
1271,synpic53207.jpg,HEAD,What is evinced by this brain image?,OTHER,OPEN,freeform,train,Loss of normal gray-white matter junction,loss of normal gray-white matter junction,Brain,brain
