qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
662,synpic24424.jpg,ABD,where is the mass located?,POS,OPEN,freeform,train,anterior to the transverse colon,anterior to the transverse colon,"The image shows a brain CT scan of a brain, with its characteristic features appearing bright compared to the surrounding brain tissue. The region of interest, located in the left-center of the image, appears to have a different density, suggesting a possible","the image shows a brain ct scan of a brain, with its characteristic features appearing bright compared to the surrounding brain tissue. the region of interest, located in the left-center of the image, appears to have a different density, suggesting a possible",False,False,INCORRECT,False
663,synpic51383.jpg,HEAD,is this an axial plane image,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
668,synpic51872.jpg,CHEST,Is there a lung mass?,PRES,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
669,synpic51872.jpg,CHEST,Is there a mass in the lung?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
670,synpic43433.jpg,ABD,is there a bowel obstrution,PRES,CLOSED,freeform,train,yes,yes,"The region of the brain that is being analyzed is the hyperdense area, which is indicative of a disease process, and is located in the central part of the image. The abnormality is characterized by a difference in density compared","the region of the brain that is being analyzed is the hyperdense area, which is indicative of a disease process, and is located in the central part of the image. the abnormality is characterized by a difference in density compared",False,False,,False
671,synpic43433.jpg,ABD,Is the bowel obstructed?,PRES,CLOSED,para,train,yes,yes,No,no,False,False,,False
672,synpic39301.jpg,HEAD,Is there hemorrhage?,PRES,CLOSED,para,train,no,no,No,no,True,True,,True
673,synpic39301.jpg,HEAD,Is hemorrhage seen?,PRES,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
674,synpic49027.jpg,HEAD,What is the primary abnormality in this image?,ABN,OPEN,para,train,ring enhancing lesion in the left occipital lobe,ring enhancing lesion in the left occipital lobe,"Able

The region of interest in the image is located in the left frontal lobe of the brain, near the left ventricular system. This area exhibits an abnormality, likely indicating a pathological condition, such as","able

the region of interest in the image is located in the left frontal lobe of the brain, near the left ventricular system. this area exhibits an abnormality, likely indicating a pathological condition, such as",False,False,INCORRECT,False
675,synpic49027.jpg,HEAD,what is the primary pathology,ABN,OPEN,freeform,train,ring enhancing lesion in the left occipital lobe,ring enhancing lesion in the left occipital lobe,"The image shows a brain CT scan of the brain, likely a transverse view. The region of interest is located in the left frontal lobe, near the left temporal lobe, and appears to be a small, well-defined area with","the image shows a brain ct scan of the brain, likely a transverse view. the region of interest is located in the left frontal lobe, near the left temporal lobe, and appears to be a small, well-defined area with",False,False,INCORRECT,False
676,synpic24424.jpg,ABD,is the peritoneum thickened?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
677,synpic24424.jpg,ABD,Is there thickening of the peritoneum?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
679,synpic40596.jpg,ABD,Is this mass located in the liver?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
680,synpic40596.jpg,ABD,Is this a hepatic mass?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
681,synpic44995.jpg,HEAD,The pathology is located in which lobes of the brain?,POS,OPEN,para,train,parietal and occipital lobes,parietal and occipital lobes,"The region of interest is characterized by a hyperdense area, which is indicative of an acute hemorrhage, and is located in the cerebral hemisphere. The area is surrounded by the cerebral","the region of interest is characterized by a hyperdense area, which is indicative of an acute hemorrhage, and is located in the cerebral hemisphere. the area is surrounded by the cerebral",False,False,INCORRECT,False
682,synpic44995.jpg,HEAD,which lobes demonstrate pathology,POS,OPEN,freeform,train,parietal and occipital lobes,parietal and occipital lobes,"The region of interest is located in the left ventricle of the brain, possibly the left frontal or parietal lobe, and is characterized by a hyperdense area indicative of an acute hemorrhage. The","the region of interest is located in the left ventricle of the brain, possibly the left frontal or parietal lobe, and is characterized by a hyperdense area indicative of an acute hemorrhage. the",False,False,INCORRECT,False
683,synpic39301.jpg,HEAD,What is the likely pathology?,OTHER,OPEN,freeform,train,PRES,pres,Dense tissue,dense tissue,False,False,INCORRECT,False
684,synpic39301.jpg,HEAD,What is the most likely cause of these abnormalities?,OTHER,OPEN,para,train,PRES,pres,Density,density,False,False,INCORRECT,False
689,synpic23989.jpg,CHEST,does this constitute a pulmonary pathology?,ORGAN,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
690,synpic39301.jpg,HEAD,What organ system is displayed?,ORGAN,OPEN,freeform,train,CNS,cns,Brain,brain,False,False,CORRECT,True
691,synpic56388.jpg,HEAD,Are the sulci blunted?,ATTRIB,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
692,synpic56388.jpg,HEAD,Is there blunting of the sulci?,ATTRIB,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
693,synpic27597.jpg,ABD,is the mass cystic?,ATTRIB,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
694,synpic27597.jpg,ABD,Would you describe the mass as cystic?,ATTRIB,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
695,synpic43433.jpg,ABD,what is the location of the mass?,POS,OPEN,freeform,train,cecum,cecum,"The region of the brain that is affected by a brain hemorrhage, the subcortical area, and the surrounding brain tissue.","the region of the brain that is affected by a brain hemorrhage, the subcortical area, and the surrounding brain tissue.",False,False,INCORRECT,False
696,synpic43433.jpg,ABD,Where is the mass?,POS,OPEN,para,train,cecum,cecum,"The image features a computed tomography (CT) scan of the brain, with a focus on the cerebral hemispheres. The region of interest is located in the left cerebral hemisphere, characterized by a","the image features a computed tomography (ct) scan of the brain, with a focus on the cerebral hemispheres. the region of interest is located in the left cerebral hemisphere, characterized by a",False,False,INCORRECT,False
697,synpic46539.jpg,CHEST,Is this lesion loculated,PRES,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
698,synpic46539.jpg,CHEST,Is there loculation of this lesion?,PRES,CLOSED,para,train,no,no,Yes,yes,False,False,,False
699,synpic22037.jpg,CHEST,Is this a standing CXR,MODALITY,CLOSED,freeform,train,no,no,"Yes

The region's abdomenal x-ray shows a small, well-defined, dark area, with a low density, which is unusual, indicating a possible infection or inflammation. The area is surrounded by the","yes

the region's abdomenal x-ray shows a small, well-defined, dark area, with a low density, which is unusual, indicating a possible infection or inflammation. the area is surrounded by the",False,False,,False
700,synpic51383.jpg,HEAD,What organ system is this?,ORGAN,OPEN,freeform,train,CNS,cns,Brain,brain,False,False,CORRECT,True
701,synpic55464.jpg,CHEST,what it causing the widening?,OTHER,OPEN,freeform,train,mass,mass,Density,density,False,False,INCORRECT,False
702,synpic55464.jpg,CHEST,What is the widened mediastinum caused by?,OTHER,OPEN,para,train,mass,mass,Atelectomy,atelectomy,False,False,INCORRECT,False
703,synpic23989.jpg,CHEST,is this an AP CXR,MODALITY,CLOSED,freeform,train,yes,yes,"The region of the brain that appears in the image is characterized by a hyperdense area, which is indicative of a potential hemorrhage. This area is located in the right frontal lobe, which is responsible for motor control","the region of the brain that appears in the image is characterized by a hyperdense area, which is indicative of a potential hemorrhage. this area is located in the right frontal lobe, which is responsible for motor control",False,False,,False
704,synpic39301.jpg,HEAD,Is this an axial image?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
706,synpic32962.jpg,CHEST,What is the modality?,MODALITY,OPEN,freeform,train,CXR,cxr,"The image shows the upper portion of a brain, with a region of interest appearing to have an abnormal texture, possibly indicating a hemorrhage or other abnormality. The region is surrounded by a cerebral cortex, which","the image shows the upper portion of a brain, with a region of interest appearing to have an abnormal texture, possibly indicating a hemorrhage or other abnormality. the region is surrounded by a cerebral cortex, which",False,False,INCORRECT,False
709,synpic22037.jpg,CHEST,is the pulmonary system shown?,ORGAN,CLOSED,freeform,train,yes,yes,"Yes

The region's abnormal density and size, which is indicative of a possible brain hemorrhage, is observed in the image. This is a common condition where blood accumulates in the brain, which can lead to","yes

the region's abnormal density and size, which is indicative of a possible brain hemorrhage, is observed in the image. this is a common condition where blood accumulates in the brain, which can lead to",False,True,,False
710,synpic51926.jpg,ABD,in what system is the pathology?,ORGAN,OPEN,freeform,train,GI,gi,"The region of interest is located in the left side of the brain, around the centrum, and is characterized by a difference in density compared to the surrounding brain tissue. This difference in density is indicative of a brain hemorrhage","the region of interest is located in the left side of the brain, around the centrum, and is characterized by a difference in density compared to the surrounding brain tissue. this difference in density is indicative of a brain hemorrhage",False,True,INCORRECT,False
711,synpic51926.jpg,ABD,What system is this pathology in?,ORGAN,OPEN,para,train,GI,gi,"The brain's cerebral hemispheres are affected, possibly indicating a neurological condition. The region of interest, located in the left cerebral hemisphere, is characterized by a dark area that diff","the brain's cerebral hemispheres are affected, possibly indicating a neurological condition. the region of interest, located in the left cerebral hemisphere, is characterized by a dark area that diff",False,True,INCORRECT,False
712,synpic40596.jpg,ABD,Is the structure cystic?,ATTRIB,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
713,synpic40596.jpg,ABD,Is the mass a cyst?,ATTRIB,CLOSED,para,train,yes,yes,No,no,False,False,,False
714,synpic27597.jpg,ABD,Do the masses contain calcification?,PRES,CLOSED,para,train,yes,yes,"Yes

The region of the brain that is indented in the image is located in the left frontal area, and the abnormality appears to be a small, well-defined, hyperdense area, which is indicative of an","yes

the region of the brain that is indented in the image is located in the left frontal area, and the abnormality appears to be a small, well-defined, hyperdense area, which is indicative of an",False,True,,False
715,synpic27597.jpg,ABD,is there calcification,PRES,CLOSED,freeform,train,yes,yes,"The region of interest is located at the left center of the image, with an area of 0.1% of the total area. This region exhibits an unusual appearance, possibly indicating a disease process, which could be related to the brain,","the region of interest is located at the left center of the image, with an area of 0.1% of the total area. this region exhibits an unusual appearance, possibly indicating a disease process, which could be related to the brain,",False,False,,False
716,synpic55464.jpg,CHEST,Is the mediastinum widened?,SIZE,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
717,synpic55464.jpg,CHEST,Is there a widened mediastium?,SIZE,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
718,synpic23989.jpg,CHEST,What plane is demonstrated?,PLANE,OPEN,freeform,train,Coronal,coronal,"The image shows a brain CT scan, likely a transverse view, with a central region of interest. This region exhibits an unusual appearance, possibly indicating a disease or abnormality, which is characterized by a dark or darker area compared","the image shows a brain ct scan, likely a transverse view, with a central region of interest. this region exhibits an unusual appearance, possibly indicating a disease or abnormality, which is characterized by a dark or darker area compared",False,False,INCORRECT,False
719,synpic21700.jpg,ABD,is the stomach filled?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
720,synpic21700.jpg,ABD,Is there gastric fullness?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
721,synpic49027.jpg,HEAD,How would you characterize the lesion?,ATTRIB,OPEN,para,train,ring enhancing lesion,ring enhancing lesion,0.0125 cm2,0.0125 cm2,False,False,INCORRECT,False
722,synpic49027.jpg,HEAD,What is the characterization of the lesion,ATTRIB,OPEN,freeform,train,ring enhancing lesion,ring enhancing lesion,"The characterization of the lesion is a common brain structure, possibly a white matter hyperintensity or a cerebral infarction, which is indicative of a potential neurological condition. The exact nature of the les","the characterization of the lesion is a common brain structure, possibly a white matter hyperintensity or a cerebral infarction, which is indicative of a potential neurological condition. the exact nature of the les",False,False,INCORRECT,False
