qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
1044,synpic27576.jpg,ABD,Which organ has multiple lesions?,PRES,OPEN,para,train,Kidneys,kidneys,"Brain (cerebrum, cerebellum, brainstem) and abdomen (liver, spleen) are affected by the disease process.","brain (cerebrum, cerebellum, brainstem) and abdomen (liver, spleen) are affected by the disease process.",False,False,INCORRECT,False
1045,synpic42805.jpg,CHEST,Is the heart larger than normal?,SIZE,CLOSED,para,train,No,no,No (normal size),no (normal size),False,True,,False
1046,synpic42805.jpg,CHEST,Is the heart enlarged?,SIZE,CLOSED,freeform,train,No,no,No (normal size),no (normal size),False,True,,False
1047,synpic31256.jpg,CHEST,How was this image taken?,MODALITY,OPEN,para,train,X-ray,x-ray,"CT scan (Computed Tomography) with contrast media (not shown in the image) or CT scan without contrast media (not shown in the image) can be inferred from the caption. However, the exact method of acquisition is not","ct scan (computed tomography) with contrast media (not shown in the image) or ct scan without contrast media (not shown in the image) can be inferred from the caption. however, the exact method of acquisition is not",False,False,INCORRECT,False
1048,synpic31256.jpg,CHEST,What imaging modality is seen?,MODALITY,OPEN,freeform,train,X-ray,x-ray,CT scan (Computed Tomography) with contrast media (not shown in the image) and CT scan without contrast media (not shown in the image) are used to evaluate the lungs. CT scans are non-invasive imaging,ct scan (computed tomography) with contrast media (not shown in the image) and ct scan without contrast media (not shown in the image) are used to evaluate the lungs. ct scans are non-invasive imaging,False,False,INCORRECT,False
1049,synpic51426.jpg,HEAD,Does this image show midline shift?,PRES,CLOSED,para,train,Yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
1050,synpic51426.jpg,HEAD,Is there midline shift in this image?,PRES,CLOSED,freeform,train,Yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
1051,synpic17738.jpg,CHEST,What organ system is being imaged?,ORGAN,OPEN,freeform,train,Chest,chest,"Respiratory system (lungs) and surrounding tissues and organs (brain, spinal cord, etc.)","respiratory system (lungs) and surrounding tissues and organs (brain, spinal cord, etc.)",False,False,INCORRECT,False
1054,synpic56422.jpg,HEAD,How was this MRI taken?,MODALITY,OPEN,para,train,DWI,dwi,"Not specified in the caption (axial, coronal, sagittal) but not specified in the caption (axial, coronal, sagittal) but not specified in the caption (axial, coronal, sag","not specified in the caption (axial, coronal, sagittal) but not specified in the caption (axial, coronal, sagittal) but not specified in the caption (axial, coronal, sag",False,False,CORRECT,True
1055,synpic56422.jpg,HEAD,What type of MRI is this?,MODALITY,OPEN,freeform,train,DWI,dwi,Brain MRI (with contrast),brain mri (with contrast),False,False,INCORRECT,False
1056,synpic42805.jpg,CHEST,In which lobes do you see a higher density of masses?,POS,OPEN,freeform,train,Upper lobes,upper lobes,"Left and middle cerebral lobes, basal ganglia, and cerebellum (white matter) and brainstem (midline structures) and cerebellum (cerebellar white matter) and cerebr","left and middle cerebral lobes, basal ganglia, and cerebellum (white matter) and brainstem (midline structures) and cerebellum (cerebellar white matter) and cerebr",False,False,INCORRECT,False
1057,synpic42805.jpg,CHEST,Which lobes of the lung contain a higher density of masses?,POS,OPEN,para,train,Upper lobes,upper lobes,"Left and middle lobes of the lung contain a higher density of masses. These areas are more densely populated with the pathological condition. The right lung lobe, however, has a lower density of masses. This could be due to the distribution","left and middle lobes of the lung contain a higher density of masses. these areas are more densely populated with the pathological condition. the right lung lobe, however, has a lower density of masses. this could be due to the distribution",False,False,INCORRECT,False
1058,synpic57317.jpg,HEAD,Is there mass shift pathology?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1059,synpic57317.jpg,HEAD,Is there any mass shift?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1064,synpic23631.jpg,HEAD,In what plane is this image taken?,PLANE,OPEN,freeform,train,axial,axial,"Transverse (Horizontal) and Coronal (Vertical) planes, not specified in the caption. (Note: The caption does not provide information about the orientation of the image.)","transverse (horizontal) and coronal (vertical) planes, not specified in the caption. (note: the caption does not provide information about the orientation of the image.)",False,False,INCORRECT,False
1065,synpic57317.jpg,HEAD,What imaging modality is used?,MODALITY,OPEN,freeform,train,MRI - T1 weighted,mri - t1 weighted,CT scan (Computed Tomography) with contrast media (not shown in the image) or CT scan without contrast media (not shown in the image) can be used to diagnose intracranial hemorrhages.,ct scan (computed tomography) with contrast media (not shown in the image) or ct scan without contrast media (not shown in the image) can be used to diagnose intracranial hemorrhages.,False,False,INCORRECT,False
1071,synpic17738.jpg,CHEST,Is this a PA film?,PLANE,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
1074,synpic32970.jpg,CHEST,Are there multiple lesions in the chest of the above patient?,PRES,CLOSED,freeform,train,No,no,No (only one lesion is visible),no (only one lesion is visible),False,True,,False
1075,synpic32970.jpg,CHEST,Does this patient have multiple lesions in their chest?,PRES,CLOSED,para,train,No,no,No,no,True,True,,True
1076,synpic31256.jpg,CHEST,The azygoesophageal recess is deviated in which direction?,POS,OPEN,freeform,train,right,right,Not specified in the caption (not mentioned in the caption),not specified in the caption (not mentioned in the caption),False,False,INCORRECT,False
1077,synpic31256.jpg,CHEST,Which direction is the azygoesophageal recess deviated?,POS,OPEN,para,train,right,right,"Right-center, middle vertically, middle horizontally (middle of the image) (","right-center, middle vertically, middle horizontally (middle of the image) (",False,True,CORRECT,True
1078,synpic17145.jpg,CHEST,In which side is the hemidiaphragm elevated?,POS,OPEN,para,train,right,right,"Left-center, middle vertically (lower-middle) horizontally (middle-left) caudal (lower-middle) ventral (middle-left) dorsal (middle-right) ventral (middle-left)","left-center, middle vertically (lower-middle) horizontally (middle-left) caudal (lower-middle) ventral (middle-left) dorsal (middle-right) ventral (middle-left)",False,True,INCORRECT,False
1079,synpic17145.jpg,CHEST,Which diaphragm is elevated?,POS,OPEN,freeform,train,right,right,"Right one, middle area of the image (lower-middle) and upper-middle area of the image (middle-upper) are elevated, indicating a difference in height compared to the surrounding tissue.","right one, middle area of the image (lower-middle) and upper-middle area of the image (middle-upper) are elevated, indicating a difference in height compared to the surrounding tissue.",False,True,INCORRECT,False
1080,synpic24248.jpg,ABD,Does the image show pericolonic fat stranding?,PRES,CLOSED,para,train,yes,yes,Yes,yes,True,True,,True
1081,synpic24248.jpg,ABD,Is there pericolic fat stranding?,PRES,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1082,synpic51426.jpg,HEAD,Is this an image of the brain?,ORGAN,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
1086,synpic53287.jpg,HEAD,Is this MRI with contrast or without contrast?,MODALITY,CLOSED,freeform,train,with contrast,with contrast,Yes,yes,False,False,,False
1087,synpic53287.jpg,HEAD,Was this MRI taken with or without contrast?,MODALITY,CLOSED,para,train,with contrast,with contrast,No,no,False,False,,False
1088,synpic31394.jpg,CHEST,Are the pulmonary nodules diffuse in the chest or lateralized to one side?,POS,CLOSED,freeform,train,Diffuse,diffuse,No,no,False,False,,False
1089,synpic31394.jpg,CHEST,Is the location of the pulmonary nodules diffuse or lateralized to one side?,POS,CLOSED,para,train,Diffuse,diffuse,Yes,yes,False,False,,False
1090,synpic33481.jpg,CHEST,Are the lesions only in one lobe?,POS,CLOSED,para,train,No,no,No (multiple lobes affected),no (multiple lobes affected),False,True,,False
1091,synpic33481.jpg,CHEST,Are the opacities confined to one lung lobe?,POS,CLOSED,freeform,train,No,no,No (spread across multiple lobes),no (spread across multiple lobes),False,True,,False
1092,synpic29771.jpg,ABD,Is the lesion in the image enhancing?,COLOR,CLOSED,para,train,No,no,No,no,True,True,,True
1093,synpic29771.jpg,ABD,Is the mass contrast-enhancing?,COLOR,CLOSED,freeform,train,No,no,No,no,True,True,,True
1094,synpic20626.jpg,HEAD,Where is the lesion located?,POS,OPEN,freeform,train,Left cerebellum,left cerebellum,"Brain parenchyma, upper-middle area, right-center, lower-middle area, left-center, lower-middle area, right-center, upper-middle area, left-center, upper-middle area, right-","brain parenchyma, upper-middle area, right-center, lower-middle area, left-center, lower-middle area, right-center, upper-middle area, left-center, upper-middle area, right-",False,False,INCORRECT,False
1095,synpic20626.jpg,HEAD,Where is the abnormality in this image?,POS,OPEN,para,train,Left cerebellum,left cerebellum,"Brain parenchyma, upper-middle area, lower-middle area, and lower-right area, right-center area, and upper-middle area, middle-right area, and lower-middle area, middle-left area,","brain parenchyma, upper-middle area, lower-middle area, and lower-right area, right-center area, and upper-middle area, middle-right area, and lower-middle area, middle-left area,",False,False,INCORRECT,False
1096,synpic46764.jpg,HEAD,Is the cortex atrophied?,SIZE,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1097,synpic46764.jpg,HEAD,Is there cortical atrophy?,SIZE,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1100,synpic47974.jpg,ABD,Are these masses encompassing the aorta?,POS,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1101,synpic47974.jpg,ABD,Are the liver masses growing around the aorta?,POS,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1105,synpic33331.jpg,CHEST,Is this a mid-sagittal film?,PLANE,CLOSED,freeform,train,no,no,No,no,True,True,,True
1106,synpic33429.jpg,CHEST,Is there free air under the diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1107,synpic33429.jpg,CHEST,Is there air in the abdominal cavity?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
1108,synpic16221.jpg,CHEST,Is this an axial image?,PLANE,CLOSED,freeform,train,no,no,No,no,True,True,,True
1109,synpic38069.jpg,HEAD,Is a skull fracture present?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
1110,synpic38069.jpg,HEAD,Is the skull fractured?,PRES,CLOSED,para,train,No,no,No (not explicitly stated in the caption),no (not explicitly stated in the caption),False,True,,False
1113,synpic22791.jpg,ABD,What are the hyperdensities on the periphery of the left side,PRES,OPEN,freeform,train,Ribs,ribs,"Blood vessels and tissue density differences. Horizontal line across the image. Right-center, middle vertically. Lower-middle, middle horizontally. Left-center, middle horizontally. Left-middle, middle horizontally.","blood vessels and tissue density differences. horizontal line across the image. right-center, middle vertically. lower-middle, middle horizontally. left-center, middle horizontally. left-middle, middle horizontally.",False,False,INCORRECT,False
1114,synpic22791.jpg,ABD,What are the foci of hyperdensities on the left?,PRES,OPEN,para,train,Ribs,ribs,Blood clots or hematomas in the brain tissue or subdural hematomas near the ventricles.,blood clots or hematomas in the brain tissue or subdural hematomas near the ventricles.,False,False,INCORRECT,False
1115,synpic38069.jpg,HEAD,Where is the abnormality in this image?,POS,OPEN,para,train,Choroid plexus,choroid plexus,"Brain parenchyma, upper-middle area, right-center, lower-middle area, left-center, middle-right, middle-left, lower-middle area, upper-middle area, middle-right, middle-left","brain parenchyma, upper-middle area, right-center, lower-middle area, left-center, middle-right, middle-left, lower-middle area, upper-middle area, middle-right, middle-left",False,False,INCORRECT,False
1116,synpic38069.jpg,HEAD,Where is the mass located?,POS,OPEN,freeform,train,Lateral ventricles,lateral ventricles,"Brain parenchyma, upper-middle area, right-center, lower-middle area, left-center, lower-middle area, middle-left, middle-right, upper-middle area, lower-middle area, middle-","brain parenchyma, upper-middle area, right-center, lower-middle area, left-center, lower-middle area, middle-left, middle-right, upper-middle area, lower-middle area, middle-",False,False,INCORRECT,False
